990.018821	0
990.048369	0
990.077918	0
990.107468	0
1760.01748	0
1760.087519	0
1760.157562	0
1760.227609	0
1760.29766	2.262562
1760.367715	168.294542
1760.437775	356.365352
1760.507839	441.790008
1760.577907	364.089634
1760.647979	179.779901
1760.718055	0
1760.788136	0
1760.858221	0
1760.92831	0
1812.646016	0
1812.71922	0
1812.792428	0
1812.86564	0
1812.938857	4.241023
1813.012078	270.977433
1813.085304	406.611729
1813.158534	447.104751
1813.231769	357.451739
1813.305008	178.240064
1813.378252	0
1813.4515	0
1813.524752	0
1813.598009	0
1819.252141	0
1819.325745	0
1819.399354	0
1819.472967	0
1819.546585	3.355936
1819.620207	213.379028
1819.693833	468.865298
1819.767464	627.718245
1819.841099	559.339373
1819.914739	311.873864
1819.988384	0
1820.062032	0
1820.135686	0
1820.209343	0
1888.359205	0
1888.437042	0
1888.514885	0
1888.592732	0
1888.670584	2.987885
1888.748441	165.873361
1888.826303	481.075879
1888.90417	800.281758
1888.982041	906.998474
1889.059917	713.226738
1889.137798	361.658425
1889.215684	0
1889.293575	0
1889.37147	0
1889.449371	0
1900.638913	0
1900.717511	0
1900.796114	0
1900.874722	0
1900.953335	0.6795
1901.031953	37.517965
1901.110575	141.178833
1901.189203	211.343921
1901.267835	192.33551
1901.346472	99.283807
1901.425114	0
1901.503761	0
1901.582413	0
1901.66107	0
1917.252145	0
1917.331776	0
1917.411411	0
1917.491052	0
1917.570698	1.594774
1917.650349	87.08686
1917.730005	404.377508
1917.809666	673.075573
1917.889331	763.004916
1917.969002	609.057238
1918.048678	306.302638
1918.128358	0
1918.208044	0
1918.287734	0
1918.36743	0
1925.720717	0
1925.800876	0
1925.88104	0
1925.961209	0
1926.041383	7.141192
1926.121562	362.011473
1926.201747	641.200367
1926.281936	723.620793
1926.36213	557.69295
1926.442329	273.901393
1926.522533	0
1926.602743	0
1926.682957	0
1926.763176	0
1928.12767	0
1928.20798	0
1928.288294	0
1928.368614	0
1928.448938	1.489659
1928.529268	75.417622
1928.609603	144.454392
1928.689942	172.404248
1928.770287	139.70288
1928.850636	69.246545
1928.930991	0
1929.011351	0
1929.091716	0
1929.172085	0
1933.680819	0
1933.761476	0
1933.842137	0
1933.922804	0
1934.003476	7.086453
1934.084153	353.07342
1934.164835	569.143088
1934.245522	650.615353
1934.326214	575.524548
1934.406911	394.347019
1934.487613	67.220436
1934.56832	0.046886
1934.649032	0
1934.72975	0
1934.810472	0
1934.891199	0
1937.719844	0
1937.800753	0
1937.881668	0
1937.962588	0
1938.043512	73.400799
1938.124442	138.595038
1938.205377	160.728039
1938.286317	138.233344
1938.367262	99.449612
1938.448212	0.055198
1938.529167	0
1938.610128	0
1938.691093	0
1938.772063	0
1938.934019	0
1939.015005	0
1939.095996	0
1939.176991	0
1939.257992	270.362232
1939.338998	529.144633
1939.420009	612.135447
1939.501025	453.166056
1939.582046	181.909366
1939.663072	0.087839
1939.744104	0
1939.82514	0
1939.906181	0
1939.987228	0
1941.771537	0
1941.852701	0
1941.933869	0
1942.015043	0
1942.096221	187.958813
1942.177405	299.845159
1942.258594	331.711856
1942.339788	281.990953
1942.420987	198.449314
1942.502191	0.072661
1942.583401	0
1942.664615	0
1942.745834	0
1942.827059	0
1944.940686	0
1945.022048	0
1945.103416	0
1945.184788	0
1945.266166	70.373398
1945.347548	134.682624
1945.428936	174.797821
1945.510329	159.063345
1945.591727	90.343594
1945.67313	0.022013
1945.754538	0
1945.835952	0
1945.91737	0
1945.998793	0
1948.851839	0
1948.933447	0
1949.01506	0
1949.096678	0
1949.178301	187.358204
1949.25993	462.976632
1949.341563	612.720458
1949.423201	547.573574
1949.504845	319.679146
1949.586494	0.019435
1949.668148	0
1949.749807	0
1949.831471	0
1949.91314	0
1956.873831	0
1956.955943	0
1957.03806	0
1957.120183	0
1957.20231	0.055102
1957.284443	267.081515
1957.366581	529.387506
1957.448725	649.973511
1957.530873	542.906423
1957.613026	291.401137
1957.695185	0
1957.777349	0
1957.859518	0
1957.941692	0
1961.150527	0
1961.232908	0
1961.315295	0
1961.397687	0
1961.480084	0.021779
1961.562486	57.421945
1961.644894	145.459256
1961.727306	190.366673
1961.809724	171.045436
1961.892147	108.652032
1961.974575	0
1962.057009	0
1962.139447	0
1962.221891	0
1962.30434	0.093267
1962.386794	225.934716
1962.469254	520.448053
1962.551719	806.278201
1962.634188	894.798408
1962.716663	694.517322
1962.799144	327.352188
1962.881629	0
1962.96412	0
1963.046615	0
1963.129116	0
1964.697624	0
1964.780229	0
1964.86284	0
1964.945455	0
1965.028076	0.060276
1965.110702	115.469652
1965.193333	448.282522
1965.275969	761.397875
1965.358611	817.515738
1965.441258	549.63014
1965.52391	162.697857
1965.606567	0
1965.689229	0
1965.771897	0
1965.85457	0
1970.575558	0
1970.658535	0
1970.741516	0
1970.824502	0
1970.907494	0.092766
1970.990491	122.362679
1971.073494	286.578229
1971.156501	382.93894
1971.239514	341.604821
1971.322532	192.486128
1971.405555	0
1971.488584	0
1971.571618	0
1971.654657	0
1974.148269	0
1974.231471	0
1974.314678	0
1974.39789	0
1974.481108	0.165809
1974.564331	184.090614
1974.647559	513.908777
1974.730792	774.831492
1974.814031	789.866732
1974.897275	550.824531
1974.980524	228.446718
1975.063778	0
1975.147038	0
1975.230303	0
1975.313574	0
1980.152274	0
1980.235855	0
1980.319442	0
1980.403035	0
1980.486632	0.279092
1980.570235	244.86067
1980.653843	556.377133
1980.737457	680.691687
1980.821075	480.580583
1980.904699	114.985176
1980.988329	0
1981.071964	0
1981.155603	0
1981.239249	0
1982.997023	0
1983.080785	0
1983.164552	0
1983.248325	0
1983.332103	0.081681
1983.415886	65.20323
1983.499674	144.875942
1983.583468	177.610688
1983.667267	135.640927
1983.751071	61.650276
1983.834881	0
1983.918696	0
1984.002516	0
1984.086342	0
1987.779935	0
1987.864	0
1987.94807	0
1988.032146	0
1988.116227	0.513349
1988.200314	355.750875
1988.284406	589.368899
1988.368503	701.028523
1988.452605	586.601186
1988.536713	308.080124
1988.620826	0
1988.704945	0
1988.789068	0
1988.873198	0
1989.546423	0
1989.6306	0
1989.714783	0
1989.798971	0
1989.883164	0.142155
1989.967363	93.961583
1990.051566	147.510573
1990.135776	168.100831
1990.21999	136.913336
1990.30421	71.174183
1990.388436	0
1990.472666	0
1990.556902	0
1990.641144	0
1993.25528	0
1993.339693	0
1993.424111	0
1993.508534	0
1993.592963	0.34512
1993.677397	208.211148
1993.761837	448.710485
1993.846282	564.363834
1993.930732	471.893932
1994.015188	244.565905
1994.099649	0
1994.184115	0
1994.268587	0
1994.353064	0
1995.705427	0
1995.789996	0
1995.87457	0
1995.959149	0
1996.043733	0.491609
1996.128323	280.052348
1996.212919	439.330893
1996.297519	481.455343
1996.382125	426.056743
1996.466737	313.797168
1996.551353	0
1996.635976	0
1996.720603	0
1996.805236	0
1996.974518	0
1997.059167	0
1997.143822	0
1997.228481	0
1997.313147	0.561129
1997.397817	310.965184
1997.482493	568.128336
1997.567175	685.942805
1997.651861	602.479434
1997.736554	372.08751
1997.821251	0
1997.905954	0
1997.990662	0
1998.075376	0
1998.160095	0
1998.24482	0
1998.329549	0.073712
1998.414285	40.763817
1998.499025	507.790417
1998.583771	1002.309784
1998.668523	1136.122325
1998.75328	804.294908
1998.838042	300.635805
1998.922809	0.343065
1999.007582	184.034965
1999.092361	512.124409
1999.177145	670.137108
1999.261934	518.173856
1999.346728	229.077855
1999.431528	0
1999.516334	0
1999.601144	0
1999.68596	0
1999.770782	0.60567
1999.855609	318.537106
1999.940441	517.430015
2000.025279	635.229463
2000.110122	533.616855
2000.194971	263.235909
2000.279825	0
2000.364684	0
2000.449549	0
2000.534419	0
2001.128661	0
2001.213574	0
2001.298493	0
2001.383417	0
2001.468347	0.099922
2001.553282	50.884689
2001.638222	136.579097
2001.723168	181.10204
2001.808119	144.912272
2001.893076	54.578341
2001.978038	0
2002.063005	0
2002.147978	0
2002.232956	0
2002.487923	0
2002.572923	0
2002.657929	0
2002.742939	0
2002.827955	0.149505
2002.912977	74.532837
2002.998004	403.507862
2003.083036	764.661619
2003.168074	947.990967
2003.253117	851.47239
2003.338166	576.025874
2003.42322	291.579422
2003.508279	0
2003.593344	0
2003.678414	0
2003.76349	0
2007.000386	0
2007.085673	0
2007.170966	0
2007.256264	0
2007.341568	0.375066
2007.426877	170.719315
2007.512192	276.246784
2007.597512	353.699251
2007.682837	325.055277
2007.768168	183.852652
2007.853504	0
2007.938846	0
2008.024193	0
2008.109546	0
2011.870455	0
2011.956053	0
2012.041657	0
2012.127266	0
2012.21288	0.481856
2012.2985	201.890188
2012.384125	298.991276
2012.469756	319.604288
2012.555392	283.860706
2012.641034	215.662951
2012.726681	0
2012.812334	0
2012.897992	0
2012.983655	0
2014.012045	0
2014.09778	0
2014.18352	0
2014.269265	0
2014.355017	0.538555
2014.440773	218.366628
2014.526535	453.574001
2014.612303	589.182043
2014.698076	548.800082
2014.783854	368.971543
2014.869638	0
2014.955428	0
2015.041223	0
2015.127023	0
2016.328805	0
2016.414687	0
2016.500575	0
2016.586469	0
2016.672368	0.917329
2016.758273	358.796732
2016.844183	677.083706
2016.930099	762.662535
2017.01602	595.393887
2017.101946	345.821152
2017.187878	0
2017.273816	0
2017.359759	0
2017.445707	0
2020.285094	0
2020.371229	0
2020.45737	0
2020.543517	0
2020.629669	0.216669
2020.715827	79.977901
2020.80199	151.791493
2020.888158	189.364886
2020.974333	162.735019
2021.060512	84.623327
2021.146697	0
2021.232888	0
2021.319084	0
2021.405286	0
2023.907536	0
2023.993903	0
2024.080276	0
2024.166655	0
2024.253039	0.935359
2024.339428	328.63424
2024.425823	704.705392
2024.512223	881.015694
2024.59863	777.101358
2024.685041	0
2024.771458	0
2024.857881	0
2024.944309	2.075939
2025.030743	722.915527
2025.117182	1608.417851
2025.203627	1492.505122
2025.290077	851.162782
2025.376533	323.131955
2025.462994	0
2025.549461	0
2025.635934	0
2025.722412	0
2025.808895	0
2025.895384	0
2025.981879	0.746313
2026.068379	256.379432
2026.154885	585.974895
2026.241396	700.163517
2026.327913	521.045153
2026.414435	216.651977
2026.500963	0
2026.587496	0
2026.674035	0
2026.76058	0
2026.84713	0
2026.933685	0
2027.020247	0
2027.106813	0
2027.193385	0.236641
2027.279963	79.880008
2027.366546	137.53138
2027.453135	182.303849
2027.53973	177.93744
2027.62633	114.407428
2027.712935	0
2027.799546	0
2027.886163	0
2027.972785	0
2030.747626	0
2030.834432	0
2030.921243	0
2031.00806	0
2031.094882	0.892823
2031.18171	287.127138
2031.268543	553.570023
2031.355382	754.864777
2031.442227	704.244068
2031.529077	375.553005
2031.615932	17.649113
2031.702794	35.523553
2031.789661	494.04342
2031.876533	1120.195631
2031.963411	2015.157667
2032.050294	1135.89651
2032.137183	258.44976
2032.224078	0
2032.310978	0
2032.397884	1.204353
2032.484796	382.550343
2032.571712	1136.293857
2032.658635	1111.885027
2032.745563	830.779145
2032.832497	435.412218
2032.919436	82.351641
2033.006381	0
2033.093331	1.126466
2033.180287	353.36891
2033.267249	598.800685
2033.354216	695.828927
2033.441189	566.882806
2033.528167	293.46346
2033.615151	0
2033.70214	0
2033.789136	0
2033.876136	0
2036.488753	0
2036.575927	0
2036.663107	0
2036.750292	0
2036.837483	0.623873
2036.924679	188.206399
2037.011881	583.540375
2037.099089	932.660223
2037.186302	924.388677
2037.27352	525.352007
2037.360745	92.449397
2037.447975	78.020599
2037.53521	546.214176
2037.622451	1060.644748
2037.709698	1156.89679
2037.79695	467.7659
2037.884208	0
2037.971472	0
2038.058741	0
2038.146016	0
2039.106408	0
2039.19375	0
2039.281098	0
2039.368451	0
2039.45581	0.38975
2039.543174	113.942124
2039.630545	281.711082
2039.71792	388.631371
2039.805302	358.693031
2039.892689	219.374302
2039.980081	0
2040.067479	0
2040.154883	1.21145
2040.242293	350.244369
2040.329708	526.010055
2040.417128	645.362643
2040.504555	684.538751
2040.591987	622.466991
2040.679424	452.702866
2040.766867	163.897269
2040.854316	0
2040.94177	0
2041.02923	0
2041.116696	0
2043.918567	0
2044.006219	0
2044.093876	0
2044.181539	0
2044.269207	0.310987
2044.356881	87.294228
2044.444561	478.779864
2044.532246	901.791229
2044.619937	1063.64518
2044.707633	862.925174
2044.795335	477.122949
2044.883043	154.588384
2044.970757	0
2045.058476	0
2045.146201	0
2045.233931	0
2045.321667	0
2045.409409	0
2045.497156	0
2045.584909	0
2045.672668	0.512173
2045.760432	140.527715
2045.848202	451.689838
2045.935978	817.422169
2046.023759	932.980755
2046.111546	687.501805
2046.199338	262.413894
2046.287136	0
2046.37494	0
2046.46275	0
2046.550565	0
2046.638386	0
2046.726212	0.264506
2046.814044	71.556122
2046.901882	162.406786
2046.989725	195.880067
2047.077574	137.329747
2047.165429	37.572513
2047.253289	0
2047.341156	0
2047.429027	0
2047.516905	0
2047.956376	0
2048.044287	0
2048.132204	0
2048.220127	0
2048.308055	0.663154
2048.395989	176.689941
2048.483929	439.077552
2048.571874	623.303043
2048.659825	696.029075
2048.747782	589.704487
2048.835744	356.411853
2048.923712	0
2049.011685	0
2049.099665	0.32256
2049.187649	84.993837
2049.27564	137.047468
2049.363636	164.931561
2049.451638	136.469164
2049.539646	53.310817
2049.627659	0
2049.715678	1.056689
2049.803703	277.381489
2049.891733	611.240771
2049.979769	714.023823
2050.06781	538.76207
2050.155858	250.174513
2050.243911	0
2050.331969	0
2050.420034	0
2050.508104	0
2052.006162	0
2052.094334	0
2052.182512	0
2052.270695	0
2052.358885	0.373162
2052.447079	96.270514
2052.53528	416.8857
2052.623486	604.387413
2052.711698	742.473128
2052.799916	711.969106
2052.888139	486.463944
2052.976368	230.189255
2053.064603	0
2053.152844	0
2053.24109	0
2053.329341	0
2053.417599	0.839355
2053.505862	212.91931
2053.594131	550.814968
2053.682406	797.658162
2053.770686	679.180741
2053.858972	285.184572
2053.947263	0
2054.035561	0
2054.123864	0
2054.212172	0
2054.300487	0
2054.388807	0.637606
2054.477133	160.51185
2054.565464	477.361625
2054.653801	815.307374
2054.742144	897.991489
2054.830493	653.791777
2054.918847	265.615682
2055.007207	0
2055.095573	0
2055.183944	0
2055.272321	0
2057.041061	0
2057.129558	0
2057.21806	0
2057.306569	0
2057.395083	1.231953
2057.483603	301.06102
2057.572128	744.164784
2057.660659	1059.75901
2057.749196	1048.05726
2057.837739	732.94385
2057.926287	335.180369
2058.014841	0
2058.103401	0
2058.191966	0
2058.280537	0
2058.369114	0
2058.457697	0
2058.546285	0.499443
2058.634879	121.293107
2058.723479	421.568777
2058.812085	670.620619
2058.900696	760.745595
2058.989313	686.235658
2059.077936	494.318278
2059.166564	264.372938
2059.255198	0
2059.343838	1.285587
2059.432483	307.578963
2059.521135	507.185907
2059.609792	624.472951
2059.698454	659.631498
2059.787123	674.15175
2059.875797	676.90513
2059.964477	605.289191
2060.053163	427.81193
2060.141854	230.385509
2060.230551	1.400254
2060.319254	332.677572
2060.407962	598.946024
2060.496677	745.802649
2060.585397	629.039745
2060.674122	314.924327
2060.762854	0
2060.851591	0
2060.940334	0
2061.029083	0
2061.117837	0
2061.206597	0
2061.295363	0
2061.384135	0.995331
2061.472912	234.400034
2061.561695	502.771324
2061.650484	757.354455
2061.739278	891.089199
2061.828078	842.380925
2061.916884	636.568313
2062.005696	367.952559
2062.094514	0
2062.183337	0
2062.272166	0
2062.361001	0
2063.69421	0
2063.783137	0
2063.872069	0
2063.961007	0
2064.049951	0.896354
2064.138901	206.948503
2064.227856	589.359709
2064.316817	849.001323
2064.405784	806.665788
2064.494756	509.015129
2064.583735	171.245979
2064.672719	0
2064.761709	0
2064.850704	0
2064.939706	0
2065.028713	0
2065.117726	0
2065.206744	0.589856
2065.295769	134.976183
2065.384799	415.351613
2065.473835	738.893201
2065.562876	1058.255738
2065.651924	1159.647724
2065.740977	903.216413
2065.830036	407.242526
2065.919101	11.616166
2066.008171	0
2066.097247	0
2066.186329	0
2066.275417	0
2068.682965	0
2068.772215	0
2068.86147	0
2068.95073	0
2069.039997	1.474997
2069.129269	325.302177
2069.218548	613.536959
2069.307831	684.147974
2069.397121	486.514317
